Nos,ID,Course Name,Stream ID,Stream Name
218,115,M.Pharma Ayurvedic,5,Pharmacy
768,116,B. Pharma Bachelor of Pharmacy (Ayurvedic),5,Pharmacy
1373,117,D. Pharma Diploma in Pharmacy,5,Pharmacy
880,118,B.Pharma(LEET) Bachelor of Pharmacy (Ayurvedic) ,5,Pharmacy
1000,119,Msc. In Physics with spacialization in Material Science/Nano Technology/Electronics,6,Medical
791,120,Msc. In Physics by Research,6,Medical
418,121,Msc. In Chemistry by Research,6,Medical
490,122,Msc. In Botany,6,Medical
1354,123,Msc. In Botany by Research,6,Medical
181,124,Msc. In Zoology with specialization in Entomology/Molecular Biology/Fishery,6,Medical
1403,125,Msc. In Zoology by Research,6,Medical
245,126,Msc. In Microbiology,6,Medical
178,127,Msc. In Microbiology by Research,6,Medical
157,128,Msc. In Mathematics with specialization in Pure / Applied/Statistics,6,Medical
561,129,Msc. In Mathematics by Research,6,Medical
1401,130,Msc. In Bio Technology,6,Medical
1123,131,Msc. In Bio Technology By Research,6,Medical
769,132,Msc. In Bio- Chemistry,6,Medical
1355,133,Msc. In Bio- Chemistry By Research,6,Medical
1351,134,Msc. In Cyber Security and Forensic,6,Medical
1369,135,Msc. In Digital Forensics and Information Security,6,Medical
1372,136,Msc. In Forensic Sciences with specialization in Forensic Chemistry/Forensic Biology/ Questioned Document,6,Medical
1424,137,BSc. (Hons) Microbiology,6,Medical
1368,138,BSc. (Hons) Physics,6,Medical
244,139,BSc. (Hons) Chemistry,6,Medical
1027,140,BSc. (Hons) Zoology,6,Medical
1402,141,BSc. (Hons) Forensic Sciences,6,Medical
562,142,BSc. (Hons) Cyber Security and Computer Forensic,6,Medical
770,143,BSc. (Hons) Bio Chemistry,6,Medical
155,144,BSc. (Hons) Bio Technology,6,Medical
419,145,BSc. (Hons) Mathematics,6,Medical
180,146,BSc. (Hons) Business Analytics in Collaboration with IBM,6,Medical
156,147,B.Sc In Medical,6,Medical
494,148,"B.Sc In Non- Medical (With following combinations 1.(Physics,Chemistry,Mathematics) 2(Physics,Mathematics,Electronics) 3.(Physics,Mathematics,Computer Science) .",6,Medical
179,149,B.Sc In Electronics,6,Medical
177,150,PG Diploma Cyber Security and Forensic,6,Medical
710,151,PG Diploma Forensic Management,6,Medical
709,152,PG Diploma Forensic Odontology,6,Medical
1353,153,PG DiplomaForensic Document Examination,6,Medical
417,154,B.P.T. Bachelor of Physiotherapy,6,Medical
492,155,M.P.T. With specialization in Orthopaedics/Neurosciences/ Cardiopulmonary Science,6,Medical
182,156,B.O.T Bachelor of Occupational Therapy,6,Medical
420,157,M.O.T Masters of Occupational Therapy,6,Medical
1122,158,M.Sc.(M.L.T.) in Clinical Microbiology,6,Medical
1350,159,M.Sc.(M.L.T.) in Clinical Biochemistry,6,Medical
785,160,B.M.L.T. in Bachelor of Medical Lab Technology,6,Medical
786,161,B.M.L.T. (LEET) in Bachelor of Medical Lab Technology,6,Medical
403,162,Dual Programme in DMLT-B.Sc.(Medical Lab.Technology),6,Medical
193,163,D.M.L.T. in Diploma in Medical Lab.Technology(DMLT),6,Medical
1108,164,M.Sc in Operation Theatre & Anaesthesia Technology,6,Medical
399,165,M.Sc in Radiology and Imaging Technology,6,Medical
305,166,M.Sc in Dialysis Technology,6,Medical
322,167,M.Sc in Optometry,6,Medical
637,168,M.Sc in Clinical Research,6,Medical
634,169,B.Sc in Optometry,6,Medical
631,170,B.Sc in Dialysis Technology,6,Medical
635,171,B.Sc in Operation Theatre & Anaesthesia Technology,6,Medical
632,172,B.Sc in Medical Record Technology,6,Medical
633,173,B.Sc in Clinical Research & Healthcare Management,6,Medical
636,174,B.Sc in Radiology and Imaging Technology,6,Medical
630,175,Certificate in X-Ray Technician,6,Medical
478,176,Certificate in Dialysis Technician,6,Medical
306,177,Certificate in Operation Theater Technician,6,Medical
479,178,Certificate in Patient Care,6,Medical
480,179,Certificate in Ophthalmic Assistant,6,Medical
321,180,Diploma in Operation Theatre & Anaesthesia Technology,6,Medical
314,181,Diploma in Dialysis Technology,6,Medical
298,182,Diploma in Radiology and Imaging Technology,6,Medical
313,183,Diploma in Ophthalmic Technology,6,Medical
476,184,Diploma in Dental Mechanics,6,Medical
775,185,B.Sc Nursing,6,Medical
577,186,General Nursing & Midwifery,6,Medical
316,187,M. Lib Master of Library and Information Science,6,Medical
580,188,B.Lib Bachelor of Library and Information Sciences,6,Medical
778,189,M.A. Journalism & Mass Communication,8,Mass Communication
579,190,B.A. Journalism & Mass Communication,8,Mass Communication
777,191,Diploma Video Production,8,Mass Communication
774,192,M.A. Music and Dance,8,Mass Communication
112,193,B.A. Music and Dance,8,Mass Communication
576,194,B.Design/ B.sc in,7,Design Fashion and Animation
578,195,B.Design/ B.sc in Interior Design,7,Design Fashion and Animation
495,196,B.Design/ B.sc in Fashion Design,7,Design Fashion and Animation
585,197,B.Design/ B.sc in Film & Video,7,Design Fashion and Animation
776,198,B.Design/ B.sc in Graphic Communication Design,7,Design Fashion and Animation
303,199,B.Design/ B.sc in Animation and Game Design,7,Design Fashion and Animation
304,200,B.Design/ B.sc in Fashion Communication,7,Design Fashion and Animation
119,201,B.DESIGN/ B.SC (LEET) in Interior Design,7,Design Fashion and Animation
564,202,B.DESIGN/ B.SC (LEET) in Fashion Design,7,Design Fashion and Animation
889,203,B.DESIGN/ B.SC (LEET) in Graphic Communication Design,7,Design Fashion and Animation
1336,204,B.DESIGN/ B.SC (LEET) in Animation and Multimedia,7,Design Fashion and Animation
922,205,B.DESIGN/ B.SC (LEET) in Fashion Communication,7,Design Fashion and Animation
929,206,B.DESIGN/ B.SC (LEET) in Film & Video,7,Design Fashion and Animation
924,207,M.DESIGN in Interior Design with specialization in Space/Exhibition,7,Design Fashion and Animation
931,208,M.DESIGN in Animation and Multimedia,7,Design Fashion and Animation
932,209,M.DESIGN in Communication Design,7,Design Fashion and Animation
921,210,B.SC in Animation and Multimedia,7,Design Fashion and Animation
928,211,M.SC in Animation and Multimedia,7,Design Fashion and Animation
983,212,MFA in Applied Arts (Graphics),7,Design Fashion and Animation
995,213,MFA in Creative Painting,7,Design Fashion and Animation
1005,214,MFA in Art Education,7,Design Fashion and Animation
933,215,MFA in Digital Drawing and Illustration,7,Design Fashion and Animation
890,216,BFA in Applied Arts (Graphics),7,Design Fashion and Animation
1098,217,BFA in Creative Painting,7,Design Fashion and Animation
1337,218,BFA in Digital Drawing and Illustration,7,Design Fashion and Animation
284,219,B.A in Resource Management and Design Application,7,Design Fashion and Animation
27,220,B.A in Fine Arts,7,Design Fashion and Animation
283,221,Diploma in Interior Design,7,Design Fashion and Animation
519,222,Diploma in fashion Design,7,Design Fashion and Animation
25,223,Diploma in Garment Design and Fashion Technology,7,Design Fashion and Animation
281,224,Diploma in Textile Designing,7,Design Fashion and Animation
517,225,Diploma in Commercial Art,7,Design Fashion and Animation
28,226,Diploma in Art Teacher,4,Education
520,227,Diploma in 3 -D Animation and Graphics,7,Design Fashion and Animation
282,228,Dual Programe in Diploma in Interior Design-B.Design(Interior),7,Design Fashion and Animation
286,229,Dual Programe in Diploma in Fashion Design-B.Design(Fashion),7,Design Fashion and Animation
29,230,Bachelor of Architecture,7,Design Fashion and Animation
285,231,Post Graduate- Geo Informatics,7,Design Fashion and Animation
521,232,Diploma-Architecture Assistantship,7,Design Fashion and Animation
26,233,Dual- Diploma in Architecture,7,Design Fashion and Animation
287,234,Dual Programme- Diploma in Architecture Assistantship-B.Tech (Civil Engg.),7,Design Fashion and Animation
518,235,B.A (Hons)- Built Environment Studies,4,Education
923,236,B.SC in Hospitality and Hotel Administration,10,Hospitality and Tourism Management
930,237,B.SC in Culinary Arts,10,Hospitality and Tourism Management
1125,238,B.SC (LEET) in Hospitality and Hotel Administration,10,Hospitality and Tourism Management
1185,239,B.SC (LEET) in Culinary Arts,10,Hospitality and Tourism Management
1126,240,Certificate in Bakery & Confectionary,10,Hospitality and Tourism Management
1137,241,Certificate in Food Production,10,Hospitality and Tourism Management
1148,242,Certificate in Food and Beverage Service,10,Hospitality and Tourism Management
1159,243,Diploma in Bakery & Confectionary,10,Hospitality and Tourism Management
1186,244,Diploma in Food Production,10,Hospitality and Tourism Management
340,245,Diploma in Hotel Management and Catering Technology,10,Hospitality and Tourism Management
348,246,M.SC In Hospitality and Hotel Administration,10,Hospitality and Tourism Management
1065,247,M.SC In Hotel Management,10,Hospitality and Tourism Management
341,248,M.SC In PG Diploma in Culinary Arts,10,Hospitality and Tourism Management
346,249,M.SC In Dual Programme Diploma-B.Sc.(Hospitality and Hotel Administration),10,Hospitality and Tourism Management
608,250,Bachelor in Computer applications (BCA),9,Computer Application
1219,251,Bachelor in business administration (BBA),2,Business and Commerce
1239,252,Post graduate in diploma management(PGDM),2,Business and Commerce
270,253,MBA,2,Business and Commerce
347,254,B.Tech in Computer Science Engineering,1,Engineering and Technology
357,255,B.Tech in Civil Engineering,1,Engineering and Technology
1198,256,B.Tech in Elecrical Engineering,1,Engineering and Technology
1240,257,B.Tech in Electronics and Communication,1,Engineering and Technology
610,258,Masters of Business Administration MBA,2,Business and Commerce
342,259,Masters of Technology M.Tech,1,Engineering and Technology
1196,260,B.Tech in Computer Science Engineering,1,Engineering and Technology
343,261,B.Tech in Electrical Engineering,1,Engineering and Technology
1070,262,B.Tech in Civil Engineering,1,Engineering and Technology
21,263,B.Tech in Bio Technology,1,Engineering and Technology
262,264,B.Tech in Electronics and Communication,1,Engineering and Technology
269,265,B.Tech in Electrical Engineering,1,Engineering and Technology
605,266,B.Tech in Mechanical Engineering,1,Engineering and Technology
867,267,M.Tech in Computer Science Engineering,1,Engineering and Technology
902,268,M.tech in Electrical Engineering,1,Engineering and Technology
913,269,M.Tech in Structural Engineering,1,Engineering and Technology
945,270,M.Tech in Bio Technology,1,Engineering and Technology
964,271,M.Tech in Electronics and Communication,1,Engineering and Technology
981,272,M.Tech in Enviromental Engineering,1,Engineering and Technology
993,273,M.Tech in Manufacturing Systems,1,Engineering and Technology
1002,274,B.Tech (LEET) in Computer Science Engineering,1,Engineering and Technology
1012,275,B.Tech (LEET) in Electrical Engineering,1,Engineering and Technology
1082,276,B.Tech (LEET) in Civil Engineering,1,Engineering and Technology
1094,277,B.Tech (LEET) in Bio Technology,1,Engineering and Technology
1211,278,B.Tech (LEET) in Electronics and Communication,1,Engineering and Technology
1216,279,B.Tech (LEET) in Electrical Engineering,1,Engineering and Technology
1230,280,B.Tech (LEET) in Mechanical Engineering,1,Engineering and Technology
1241,281,Bachelor of Business Administration,2,Business and Commerce
1316,282,Bachelor of Commerce (Hons),2,Business and Commerce
1417,283,MBA Dual Specialisation Finance Mgt. / HR Management/ International Business/ Information Tech./ Marketing Mgt. Hospital Mgt. / Hospitality Mgt. / Retail Management,2,Business and Commerce
1116,284,Diploma in Business Management,2,Business and Commerce
1317,285,BA-LLB B.Com-LLB BBA-LLB,3,Law
1429,286,LLM,3,Law
339,287,B. Pharm,5,Pharmacy
1067,288,Pharm. D,5,Pharmacy
602,289,Pharm. D (Post Baccalaureate),5,Pharmacy
1172,290,M. Pharm,5,Pharmacy
1210,291,B.Sc. (NURSING),6,Medical
1309,292,Post Basic B.Sc. (NURSING),6,Medical
1113,293,M.Sc. Nursing,6,Medical
1310,294,BPT,6,Medical
943,295,MPT,6,Medical
960,296,B.SC.(Medical),6,Medical
980,297,B.SC.(Non-Medical),6,Medical
992,298,B.SC. (Bio-Tech),6,Medical
1001,299,B.SC. (Hons.) Chemistry,6,Medical
1011,300,B.SC (Radiography & Imaging Technology),6,Medical
1081,301,B.SC (Radiotherapy),6,Medical
1093,302,B.SC (Audiology & Speech Language Pathology-BASLP),6,Medical
1229,303,M.Sc (Medical),6,Medical
1237,304,M.SC,6,Medical
1413,305,M.SC Chemistry (Hons.),6,Medical
11,306,B.Sc. (Operation Theater Tech. ),6,Medical
19,307,B.Sc. (Medical Lab Tech.),6,Medical
261,308,Bachelor of Optometry,6,Medical
267,309,B.Sc. Cardiovascular Technology,6,Medical
864,310,DMLT,6,Medical
903,311,M.Sc. (Operation Theater Tech.),6,Medical
912,312,M.Sc. (Medical Lab Tech.),6,Medical
1426,313,BHM & CT,10,Hospitality and Tourism Management
1073,314,B.Sc. (Hospitality & Catering Management Home Science),10,Hospitality and Tourism Management
356,315,B.Sc. (Food Science & Technology),10,Hospitality and Tourism Management
22,316,M.Sc. (Dietetics & Nutrition),10,Hospitality and Tourism Management
263,317,"Diploma Courses - Airlines, Tourism & Hospitality Management - Bakery and Confectionery - Food Production - Room Division Management - Health & Fitness Nutrition",10,Hospitality and Tourism Management
603,318,Diploma in Mechanical,1,Engineering and Technology
338,319,Diploma in Electrical,1,Engineering and Technology
1072,320,Diploma in Computer,9,Computer Application
601,321,Diploma in Aeronautical,1,Engineering and Technology
1313,322,Diploma in Architectural Assistanship,1,Engineering and Technology
1415,323,Diploma in Chemical,1,Engineering and Technology
982,324,Diploma in Civil,1,Engineering and Technology
1003,325,Diploma in Electronis and Communication,1,Engineering and Technology
1151,326,Diploma in Infofmation and technology,1,Engineering and Technology
1428,327,Diploma in Automobile,1,Engineering and Technology
268,328,Diploma in Bio-Medical,1,Engineering and Technology
272,329,Diploma in Agricultural,1,Engineering and Technology
600,330,B.Tech in Mechanical,1,Engineering and Technology
865,331,B.Tech in Electrical,1,Engineering and Technology
947,332,B.Tech in Computer Science,1,Engineering and Technology
1097,333,B.Tech in Aeronautical,1,Engineering and Technology
1136,334,B.Tech in Architectural Assistanship,1,Engineering and Technology
1149,335,B.Tech in Chemical,1,Engineering and Technology
1195,336,B.Tech in Civil,1,Engineering and Technology
1212,337,B.Tech in Electronis and in Communication,1,Engineering and Technology
1217,338,B.Tech in Infofmation and technology,1,Engineering and Technology
1233,339,B.Tech in Automobile,1,Engineering and Technology
1115,340,B.Tech in Bio-Medical,1,Engineering and Technology
1084,341,B.Tech in Agricultural,1,Engineering and Technology
1096,342,B.Tech in Mechatronics,1,Engineering and Technology
1014,343,B.Tech in Instrumentation and control,1,Engineering and Technology
1232,344,B.Tech in Petroleum,1,Engineering and Technology
1068,345,B.Tech in Mining,1,Engineering and Technology
1169,346,B.Tech in Production,1,Engineering and Technology
1218,347,B.Tech in Enviromental,1,Engineering and Technology
1238,348,B.Tech in Industrial,1,Engineering and Technology
1312,349,B.Tech in Diary Technology,1,Engineering and Technology
1114,350,B.Tech in Bio-Technology,1,Engineering and Technology
1213,351,M.Tech in Thermal,1,Engineering and Technology
1071,352,M.Tech in Structural,1,Engineering and Technology
23,353,M.Tech in Electrical,1,Engineering and Technology
264,354,M.Tech in Computer,1,Engineering and Technology
271,355,M.Tech in Power Systems,1,Engineering and Technology
904,356,M.Tech in Production,1,Engineering and Technology
914,357,M.Tech in Machine Design,1,Engineering and Technology
962,358,M.Tech in Remote sensing and GIS,1,Engineering and Technology
829,359,M.Tech in Water resource Management,1,Engineering and Technology
946,360,M.Tech in Electronis and Communication,1,Engineering and Technology
1416,361,M.Tech in Transportation,1,Engineering and Technology
1430,362,M.Tech in Information and technology,1,Engineering and Technology
607,363,M.Tech in Computer science,1,Engineering and Technology
344,364,M.Tech in Internal Combusition Engine and Automobiles,1,Engineering and Technology
354,365,M.Tech in VLSI & Embedded System,1,Engineering and Technology
609,366,M.Tech in Construction Project Management,1,Engineering and Technology
24,367,M.Tech in Industrial,1,Engineering and Technology
355,368,M.Tech in Geotechnical,1,Engineering and Technology
345,369,M.Tech in Enviromental,1,Engineering and Technology
1066,370,M.Tech in Infrastructure Engineering and Technology,1,Engineering and Technology
606,371,M.Tech in CAD & CAM,1,Engineering and Technology
905,372,M.Tech in Energy,1,Engineering and Technology
963,373,M.Tech in IT System and Netwrok security,1,Engineering and Technology
1150,374,M.Tech in Chemical,1,Engineering and Technology
1168,375,Bachelor of Business Administration,2,Business and Commerce
1311,376,Masters of Business Administration MBA,2,Business and Commerce
350,377,PGDM,2,Business and Commerce
1234,378,Integrated MBA,2,Business and Commerce
1425,379,Bachelor of Hotel Management,10,Hospitality and Tourism Management
1431,380,Bachelor of Commerce (Hons.),2,Business and Commerce
337,381,Master of Commerce,2,Business and Commerce
1069,382,"Intergrated Program : B.B.A , L.L.B",3,Law
1414,383,"Intergrated Program : B.Com , L.L.B",3,Law
20,384,"Intergrated Program : B.A , L.L.B",3,Law
273,385,Bachelor of Arts,4,Education
604,386,Master of Arts,4,Education
866,387,Bachelor of Arts in mass communication,4,Education
901,388,Bachelor of Social Work BSW,4,Education
915,389,Master of Social work MSW,4,Education
944,390,Master of Social Work (Human Resource Management),4,Education
961,391,Bachlor of Visual Arts,8,Mass Communication
979,392,B.Sc Pharmaceutical Science,5,Pharmacy
994,393,Bachelor of Pharmacy,5,Pharmacy
1004,394,Diploma Pharmacy (D.pham),5,Pharmacy
1013,395,Master of Pharmacy (M.pharm),5,Pharmacy
1083,396,B.Sc Microbiology,6,Medical
1095,397,B.sc Biotechnology,6,Medical
1139,398,B.sc Biochemistry,6,Medical
1146,399,B.sc Chemistry,6,Medical
1158,400,M.Sc Microbiology,6,Medical
1197,401,M.Sc Biotechnology,6,Medical
1209,402,M.Sc Biochemistry,6,Medical
1220,403,M.Sc Chemistry,6,Medical
1231,404,Diploma In Anesthesia and critical care,6,Medical
1242,405,Diploma In Radiography,6,Medical
1314,406,Diploma In Blood Bank Technology,6,Medical
1315,407,Diploma In Medical Laboratory Technology,6,Medical
1427,408,Diploma In Renal Dialysis,6,Medical
349,409,B.Sc in Anesthesia and critical care,6,Medical
352,410,B.Sc in Radiography,6,Medical
351,411,B.Sc in Blood Bank Technology,6,Medical
353,412,B.Sc in Medical Laboratory Technology,6,Medical
965,413,B.Sc in Renal Dialysis,6,Medical
1006,414,Master of Public Helths (MPH),6,Medical
966,415,Master of Helth Administration(MHA),6,Medical
984,416,Auxiliary Nursing & Midwifery (ANM),6,Medical
613,417,General Nursing & Midwifery (GNM),6,Medical
934,418,Bachelor of Science in Nursing (B.Sc - Nursing),6,Medical
1127,419,Master of Science in Nursing (M.Sc- Nursing),6,Medical
1171,420,Bachelor of Library & Information Science (B.Lib),6,Medical
1188,421,Master of Library & Information Science (M.Lib),6,Medical
612,422,Bachelor of Physiotherapy (BPT),6,Medical
611,423,Master of Physiotherapy (MPT),6,Medical
572,424,Bachelor of Science in Agriculture (B.Sc (Hons.),6,Medical
448,425,Bachelor of Science in Horticulture (B.Sc (Hons.),6,Medical
509,426,Bachelor of Design,7,Design Fashion and Animation
571,427,Bachelor of Architecture & Interior Design,7,Design Fashion and Animation
446,428,Master Of planning,7,Design Fashion and Animation
507,429,Bachelor of Computer Application,9,Computer Application
569,430,Master of Computer Application,9,Computer Application
1128,431,Master of Computer Application (LEET),9,Computer Application
1140,432,Integrated MCA,9,Computer Application
1145,433,Diploma in in Computer Science & Engineering,1,Engineering and Technology
1157,434,Diploma in in Mechanical Engineering,1,Engineering and Technology
1189,435,Diploma in in Civil Engineering,1,Engineering and Technology
1221,436,Diploma in in Electronics & Communications Engineering,1,Engineering and Technology
449,437,Diploma in Auto Mobile Engineering,1,Engineering and Technology
510,438,Diploma in in ELECTRICAL Engineering,1,Engineering and Technology
573,439,B.Tech. in Computer Science & Engineering,1,Engineering and Technology
447,440,B.Tech. in Mechanical Engineering,1,Engineering and Technology
508,441,B.Tech. in Civil Engineering,1,Engineering and Technology
570,442,B.Tech. in Electronics & Communications Engineering,1,Engineering and Technology
450,443,B.Tech. in Petroleum Engineering,1,Engineering and Technology
511,444,Bachelor of Computer Application (BCA),9,Computer Application
1284,445,M.Tech (Computer Science),1,Engineering and Technology
1287,446,M.TECH. in Mechanical Engineering,1,Engineering and Technology
1286,447,M.TECH. in Civil Engineering,1,Engineering and Technology
1285,448,M.TECH. in Electronics & Communications Engineering,1,Engineering and Technology
671,449,Masters of Computer Applications (MCA),9,Computer Application
677,450,Ph.D. in Mechanical Engineering,1,Engineering and Technology
672,451,Ph.D. in Civil Engineering,1,Engineering and Technology
678,452,Ph.D. in Electronics & Communications Engineering,1,Engineering and Technology
675,453,Ph.D.in Computer Science & Engineering,1,Engineering and Technology
673,454,Ph.D. in Computer Application,9,Computer Application
676,455,"Ph.D. in Applied Science(Physics ,Chemistry, Mathematics)",6,Medical
674,456,Bachelor of Businesss Administration (B.B.A.),2,Business and Commerce
764,457,Bachelor of Commerce B.Com (Hons),2,Business and Commerce
1263,458,Master of Business Administration,2,Business and Commerce
1261,459,Ph.D. Management Studies,2,Business and Commerce
1266,460,B.A.LL.B,3,Law
1265,461,B.B.A.LL.B.,3,Law
1267,462,Ph.D. in LAW And Legal Studies,3,Law
1357,463,Diploma In Elementary Education (D.El.Ed),4,Education
1264,464,Bachelor of Education (B.Ed),4,Education
1260,465,Ph.D. in Education,4,Education
1262,466,D.Pharm. (Diploma in pharmacy),5,Pharmacy
1028,467,B.Pharm. (Bachelor of Pharmacy),5,Pharmacy
886,468,Ph.D. in Pharmacy,5,Pharmacy
648,469,B.Sc. Agriculture,6,Medical
292,470,Ph.D. in Agricultural Science,6,Medical
567,471,B.Sc. (Hons.) Biotechnology,6,Medical
689,472,B.Sc. (Hons.) in Microbiology,6,Medical
259,473,B.Sc. (Hons.) Medical Lab Technology,6,Medical
644,474,M.Sc. Biotechnology,6,Medical
951,475,M.Sc. Microbiology,6,Medical
